assets,profitable_assets,median_return_pct,median_cagr_pct,median_mdd_pct,median_profit_factor,median_sharpe,total_trades,total_liquidations,family,timeframe,leverage,params,robust_ok
10,10,1146.2741090375607,36.74040563914393,-76.96689007677311,1.1619160729118971,0.847354231228552,1876,0,supertrend,4h,1.0,"{""mult"": 3.0, ""period"": 7}",True
10,9,1508.370574800404,36.65346803644155,-74.87895640573744,1.2017101329168884,0.8468286562983728,1445,0,donchian,4h,1.0,"{""entry_n"": 30, ""exit_n"": 20}",True
10,9,1133.9535470465937,36.61264765293236,-72.2827511363201,1.1988298891992168,0.8513237769680051,2462,0,donchian,1h,1.0,"{""entry_n"": 80, ""exit_n"": 52}",True
10,9,1185.875276269614,35.84742289278037,-67.35765586002775,1.2684929400959615,0.8840146253240924,2112,0,donchian,1h,1.0,"{""entry_n"": 120, ""exit_n"": 42}",True
10,9,847.2263355328896,35.36137998784715,-71.88199705459837,1.2095614375287267,0.8493855839929954,2515,0,donchian,4h,1.0,"{""entry_n"": 20, ""exit_n"": 8}",True
10,9,1428.5115371025397,35.11528903586138,-81.97331595547539,1.1466690613783637,0.8486368715574275,1920,0,supertrend,4h,1.0,"{""mult"": 3.0, ""period"": 30}",True
10,9,846.5748664925582,34.933297864503984,-73.52699020428972,1.1513660426780499,0.8015564393804309,3015,0,donchian,1h,1.0,"{""entry_n"": 64, ""exit_n"": 42}",True
10,9,1041.5345184573666,34.6821371596935,-59.34363864057424,1.37862175896846,0.8745228122009241,2036,0,donchian,4h,1.0,"{""entry_n"": 40, ""exit_n"": 4}",True
10,9,1196.5370076339755,34.54219481088175,-69.80494820638808,1.2383011711280028,0.8295952778220864,2721,0,donchian,1h,1.0,"{""entry_n"": 80, ""exit_n"": 40}",True
10,9,926.768792630299,34.542061225487444,-74.89735366090721,1.1622035848825003,0.7724253055848718,2082,0,donchian,1h,1.0,"{""entry_n"": 96, ""exit_n"": 62}",True
10,9,866.8094181350449,34.37109209224066,-77.29255549547436,1.164990954812175,0.7764476645005587,3740,0,donchian,4h,1.0,"{""entry_n"": 12, ""exit_n"": 5}",True
10,9,639.4263924586792,33.81563864377412,-77.77534049612433,1.154490476243361,0.7540242859467579,1632,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 20}",True
10,9,1118.4582483148265,33.5197223574318,-68.45896528866886,1.2975392346606611,0.8106480744761235,1088,0,donchian,4h,1.0,"{""entry_n"": 55, ""exit_n"": 20}",True
10,9,716.5737399545997,33.185504806306085,-67.37815680755523,1.2097231263988841,0.8198062923744719,2265,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 8}",True
10,9,870.7922691177429,33.004859986569116,-80.49297681566065,1.1239681916755022,0.797330015418052,2436,0,donchian,4h,1.0,"{""entry_n"": 16, ""exit_n"": 12}",True
10,9,949.2413415062395,32.86887087960467,-71.94278884618956,1.2174433258433335,0.7747781128065758,2602,0,donchian,1h,1.0,"{""entry_n"": 96, ""exit_n"": 34}",True
