assets,profitable_assets,median_return_pct,median_cagr_pct,median_mdd_pct,median_profit_factor,median_sharpe,total_trades,total_liquidations,entry_n,exit_n,leverage,robust_train
10,9,5371.537441110835,88.90523330289662,-74.37496185640018,1.3583473381838056,1.2230105846929367,1048,0,140,70,1.3,True
10,9,3357.672736645115,88.4878797400527,-78.64554903561921,1.328345037856751,1.175752633343238,890,0,140,110,1.25,True
10,8,3297.5273642084485,88.14921643608552,-84.01033465196355,1.2428682073719113,1.118699470239307,1009,0,120,100,1.5,True
10,9,3591.2798329686157,87.74492849486009,-76.61267744630763,1.3825970209567635,1.1721301111336015,899,0,150,100,1.25,True
10,9,4371.235732522748,87.64434845993108,-74.07422838391246,1.3701755442965968,1.151945075664534,973,0,150,80,1.3,True
10,9,3211.4689595416767,87.26645153471094,-82.00005782594232,1.318508220925035,1.1452107634670945,967,0,130,100,1.4,True
10,10,4510.298714153829,87.19743285998996,-68.24159568321342,1.414360755335818,1.199127864137338,983,0,160,70,1.25,True
10,9,3977.605655996421,86.90141367171196,-72.69015799301138,1.4193569395370407,1.201772899962612,869,0,160,100,1.25,True
10,9,3186.23188731302,86.81871720670492,-77.26938077435778,1.3464040799297305,1.1726763786549301,890,0,140,110,1.2,True
10,8,4155.433691007309,86.51483900480432,-84.64789450672865,1.2791135939493885,1.1600726565225037,865,0,150,110,1.5,True
10,9,4821.908125067419,86.15975963218918,-72.95490599645214,1.375068775606759,1.2185226432422396,1048,0,140,70,1.25,True
10,9,3089.0282349320564,86.05703773976705,-81.62850530795998,1.2735294600880143,1.1107280390737677,1009,0,120,100,1.4,True
10,8,4171.849629525074,85.73212706740526,-85.89158295032377,1.2529809773041585,1.1285090032346514,931,0,130,110,1.5,True
10,9,3336.1393390946096,85.70366849396018,-75.1113292661187,1.4014325702330228,1.1681877193682717,899,0,150,100,1.2,True
10,8,3797.3241266248565,85.2476992185017,-82.57827922209853,1.3061449873949509,1.1570688622101795,865,0,150,110,1.4,True
