assets,profitable_assets,median_return_pct,median_cagr_pct,median_mdd_pct,median_profit_factor,median_sharpe,total_trades,total_liquidations,entry_n,exit_n,leverage,train_rank,train_median_return_pct,train_median_cagr_pct,train_median_mdd_pct,train_median_profit_factor,robust_oos,total_return_pct,cagr_pct,mdd_pct,profit_factor,sharpe,win_rate_pct,trades,liquidations,final_equity_krw,symbol
10,5,-5.238136542061289,-3.519144512167993,-74.02462141982525,0.9643684491289422,0.27030916416455475,503,0,140,80,1.4,4,6499.963129330639,100.50039073355279,-79.26431131671086,1.320429882233185,False,-33.700525943435565,-16.292225228202696,-75.49107707380209,0.8780043727862444,0.10665487924593833,35.294117647058826,51,0,6629947.405656444,LINKUSDT
10,5,-5.238136542061289,-3.519144512167993,-74.02462141982525,0.9643684491289422,0.27030916416455475,503,0,140,80,1.4,4,6499.963129330639,100.50039073355279,-79.26431131671086,1.320429882233185,False,-79.02897337687821,-44.6980779090963,-87.27072075821496,0.6300285131814972,-0.5326447447735909,30.0,60,0,2097102.6623121789,LTCUSDT
10,5,-5.238136542061289,-3.519144512167993,-74.02462141982525,0.9643684491289422,0.27030916416455475,503,0,140,80,1.4,4,6499.963129330639,100.50039073355279,-79.26431131671086,1.320429882233185,False,-19.417340470427224,-11.059891800807176,-73.95047370851229,0.910895513621353,0.1217130356492365,38.88888888888889,36,0,8058265.952957277,SOLUSDT
10,5,-5.238136542061289,-3.519144512167993,-74.02462141982525,0.9643684491289422,0.27030916416455475,503,0,140,80,1.4,4,6499.963129330639,100.50039073355279,-79.26431131671086,1.320429882233185,False,-49.93053149876216,-31.799690775498156,-85.75180199981693,0.8369072760053438,-0.21324941117346236,30.555555555555557,36,0,5006946.8501237845,AVAXUSDT
10,5,-1.792357221789576,-1.4802477911133094,-74.83503357951216,0.9887218888976039,0.33086840580160237,492,0,160,70,1.5,5,7047.000773718992,100.41896646450166,-75.82438469999106,1.3288330183986927,False,100.54053841138932,28.988834710738786,-51.708631842317246,1.3460031267738843,0.8406325886041878,35.714285714285715,56,0,20054053.841138933,BTCUSDT
10,5,-1.792357221789576,-1.4802477911133094,-74.83503357951216,0.9887218888976039,0.33086840580160237,492,0,160,70,1.5,5,7047.000773718992,100.41896646450166,-75.82438469999106,1.3288330183986927,False,78.3474513494289,23.57166309970338,-59.952312612377355,1.1896072938140974,0.6684281882302759,38.18181818181819,55,0,17834745.13494289,ETHUSDT
10,5,-1.792357221789576,-1.4802477911133094,-74.83503357951216,0.9887218888976039,0.33086840580160237,492,0,160,70,1.5,5,7047.000773718992,100.41896646450166,-75.82438469999106,1.3288330183986927,False,-28.589613743187414,-11.859933975139647,-66.42570564220122,0.8694840957618046,-0.010836516610322661,37.28813559322034,59,0,7141038.625681259,BNBUSDT
10,5,-1.792357221789576,-1.4802477911133094,-74.83503357951216,0.9887218888976039,0.33086840580160237,492,0,160,70,1.5,5,7047.000773718992,100.41896646450166,-75.82438469999106,1.3288330183986927,False,79.61619866601121,26.147866389200903,-75.80662963760666,1.1411545314037614,0.6820103936211577,25.0,52,0,17961619.86660112,XRPUSDT
10,5,-1.792357221789576,-1.4802477911133094,-74.83503357951216,0.9887218888976039,0.33086840580160237,492,0,160,70,1.5,5,7047.000773718992,100.41896646450166,-75.82438469999106,1.3288330183986927,False,30.96226589056581,11.225388013700455,-65.78879048264699,1.115604505003519,0.51890844148906,41.66666666666667,48,0,13096226.589056581,ADAUSDT
10,5,-1.792357221789576,-1.4802477911133094,-74.83503357951216,0.9887218888976039,0.33086840580160237,492,0,160,70,1.5,5,7047.000773718992,100.41896646450166,-75.82438469999106,1.3288330183986927,False,12.897288034753739,5.74411807543016,-81.20494318425595,1.0273948994216913,0.4475309117088144,39.53488372093023,43,0,11289728.803475374,DOGEUSDT
10,5,-1.792357221789576,-1.4802477911133094,-74.83503357951216,0.9887218888976039,0.33086840580160237,492,0,160,70,1.5,5,7047.000773718992,100.41896646450166,-75.82438469999106,1.3288330183986927,False,-18.979225427442636,-8.704613657656779,-78.3106032621956,0.9348241282893159,0.21420589989439026,32.6530612244898,49,0,8102077.457255736,LINKUSDT
10,5,-1.792357221789576,-1.4802477911133094,-74.83503357951216,0.9887218888976039,0.33086840580160237,492,0,160,70,1.5,5,7047.000773718992,100.41896646450166,-75.82438469999106,1.3288330183986927,False,-80.75055419304653,-46.465660706784604,-88.7248578010864,0.6329656493984153,-0.5550799593984401,31.666666666666664,60,0,1924944.580695347,LTCUSDT
10,5,-1.792357221789576,-1.4802477911133094,-74.83503357951216,0.9887218888976039,0.33086840580160237,492,0,160,70,1.5,5,7047.000773718992,100.41896646450166,-75.82438469999106,1.3288330183986927,False,-40.57219109345712,-24.612936662948282,-80.39777348882066,0.7855594376878728,-0.1518952907040882,40.54054054054054,37,0,5942780.890654288,SOLUSDT
10,5,-1.792357221789576,-1.4802477911133094,-74.83503357951216,0.9887218888976039,0.33086840580160237,492,0,160,70,1.5,5,7047.000773718992,100.41896646450166,-75.82438469999106,1.3288330183986927,False,-16.48200247833289,-9.484240815245382,-73.86343752141764,0.9500488783735166,0.1854906246092459,30.303030303030305,33,0,8351799.752166711,AVAXUSDT
10,5,-2.147542656894485,-2.894823870851753,-76.35524624983526,0.9706424136122269,0.26876513939738567,533,0,140,70,1.5,6,8022.688481242012,99.15285947431843,-79.43323323053201,1.2997179503306517,False,136.85117679768854,37.08542657505589,-46.14249178054506,1.4625949637613156,0.9779408188826478,37.93103448275862,58,0,23685117.679768853,BTCUSDT
10,5,-2.147542656894485,-2.894823870851753,-76.35524624983526,0.9706424136122269,0.26876513939738567,533,0,140,70,1.5,6,8022.688481242012,99.15285947431843,-79.43323323053201,1.2997179503306517,False,118.10331698611391,33.011751878911966,-55.84101361303409,1.2819586958534372,0.8058596128956658,41.07142857142857,56,0,21810331.698611394,ETHUSDT
10,5,-2.147542656894485,-2.894823870851753,-76.35524624983526,0.9706424136122269,0.26876513939738567,533,0,140,70,1.5,6,8022.688481242012,99.15285947431843,-79.43323323053201,1.2997179503306517,False,-36.1128043121081,-15.462911382340982,-73.48759210704092,0.8630710774077643,-0.07983874172398259,35.82089552238806,67,0,6388719.56878919,BNBUSDT
10,5,-2.147542656894485,-2.894823870851753,-76.35524624983526,0.9706424136122269,0.26876513939738567,533,0,140,70,1.5,6,8022.688481242012,99.15285947431843,-79.43323323053201,1.2997179503306517,False,96.86784758903806,30.82092694579057,-72.95626053714012,1.1643905325538542,0.7319121090072161,25.0,56,0,19686784.758903805,XRPUSDT
