symbol,start,end,turbo_exposure,ultra_threshold,brake_dd,return_pct,multiple,mdd_pct,liquidated,max_exposure_seen
LTCUSDT,2018-12-09 00:00:00+00:00,2020-12-08 00:00:00+00:00,1.5,1.15,0.1,12.163094999184331,1.1216309499918433,-20.644827533453036,0,1.5
LTCUSDT,2019-06-07 00:00:00+00:00,2021-06-06 00:00:00+00:00,1.5,1.15,0.1,-17.363418421735787,0.8263658157826421,-20.096296009389658,0,1.5
LTCUSDT,2019-12-04 00:00:00+00:00,2021-12-03 00:00:00+00:00,1.5,1.15,0.1,2.8815556383158913,1.028815556383159,-19.968797479300427,0,1.5
LTCUSDT,2020-06-01 00:00:00+00:00,2022-06-01 00:00:00+00:00,1.5,1.15,0.1,-0.061291080013359256,0.9993870891998664,-20.053050599207133,0,1.5
LTCUSDT,2020-11-28 00:00:00+00:00,2022-11-28 00:00:00+00:00,1.5,1.15,0.1,8.630298164737859,1.0863029816473786,-20.053050599207122,0,1.5
LTCUSDT,2021-05-27 00:00:00+00:00,2023-05-27 00:00:00+00:00,1.5,1.15,0.1,-8.392545298988042,0.9160745470101196,-20.16661989295674,0,1.5
LTCUSDT,2021-11-23 00:00:00+00:00,2023-11-23 00:00:00+00:00,1.5,1.15,0.1,-14.630559700404945,0.8536944029959506,-20.256898661957678,0,0.75
LTCUSDT,2022-05-22 00:00:00+00:00,2024-05-21 00:00:00+00:00,1.5,1.15,0.1,-17.861444297019702,0.821385557029803,-20.09052447677894,0,0.75
LTCUSDT,2022-11-18 00:00:00+00:00,2024-11-17 00:00:00+00:00,1.5,1.15,0.1,-9.274262414538715,0.9072573758546129,-20.16183636713349,0,1.5
LTCUSDT,2023-05-17 00:00:00+00:00,2025-05-16 00:00:00+00:00,1.5,1.15,0.1,-19.11711286070784,0.8088288713929216,-20.241431221548467,0,1.5
LTCUSDT,2023-11-13 00:00:00+00:00,2025-11-12 00:00:00+00:00,1.5,1.15,0.1,-12.308706950908043,0.8769129304909196,-20.236159644630124,0,1.5
LTCUSDT,2024-05-11 00:00:00+00:00,2026-05-11 00:00:00+00:00,1.5,1.15,0.1,-0.18421146036727842,0.9981578853963272,-20.08991823222678,0,1.5
SOLUSDT,2020-08-12 00:00:00+00:00,2022-08-12 00:00:00+00:00,1.5,1.15,0.1,-6.953103735128385,0.9304689626487161,-20.284135072553244,0,1.5
SOLUSDT,2021-02-08 00:00:00+00:00,2023-02-08 00:00:00+00:00,1.5,1.15,0.1,10.734129651563084,1.1073412965156308,-20.04543270147653,0,1.5
SOLUSDT,2021-08-07 00:00:00+00:00,2023-08-07 00:00:00+00:00,1.5,1.15,0.1,112.90666715614944,2.1290666715614943,-20.128988639924838,0,1.5
SOLUSDT,2022-02-03 00:00:00+00:00,2024-02-03 00:00:00+00:00,1.5,1.15,0.1,-12.756673030970822,0.8724332696902918,-20.2099843692195,0,1.5
SOLUSDT,2022-08-02 00:00:00+00:00,2024-08-01 00:00:00+00:00,1.5,1.15,0.1,-18.00478485806464,0.8199521514193536,-20.510520859193203,0,1.5
SOLUSDT,2023-01-29 00:00:00+00:00,2025-01-28 00:00:00+00:00,1.5,1.15,0.1,-14.491228569615744,0.8550877143038426,-19.50581308944609,0,1.5
SOLUSDT,2023-07-28 00:00:00+00:00,2025-07-27 00:00:00+00:00,1.5,1.15,0.1,20.748874010531672,1.2074887401053167,-20.081527080263573,0,1.5
SOLUSDT,2024-01-24 00:00:00+00:00,2026-01-23 00:00:00+00:00,1.5,1.15,0.1,-0.2883585243981468,0.9971164147560185,-20.09553243754869,0,1.5
SOLUSDT,2024-07-22 00:00:00+00:00,2026-07-22 00:00:00+00:00,1.5,1.15,0.1,-20.038006892472737,0.7996199310752726,-20.038006892472737,0,1.5
AVAXUSDT,2020-09-23 00:00:00+00:00,2022-09-23 00:00:00+00:00,1.5,1.15,0.1,195.5959184139017,2.955959184139017,-20.314330337043472,0,1.5
AVAXUSDT,2021-03-22 00:00:00+00:00,2023-03-22 00:00:00+00:00,1.5,1.15,0.1,-15.42514918184066,0.8457485081815934,-20.725492958824344,0,1.5
AVAXUSDT,2021-09-18 00:00:00+00:00,2023-09-18 00:00:00+00:00,1.5,1.15,0.1,-13.511230704066657,0.8648876929593334,-20.072725378974354,0,1.5
AVAXUSDT,2022-03-17 00:00:00+00:00,2024-03-16 00:00:00+00:00,1.5,1.15,0.1,-17.45651043698314,0.8254348956301686,-20.06413324612736,0,1.5
AVAXUSDT,2022-09-13 00:00:00+00:00,2024-09-12 00:00:00+00:00,1.5,1.15,0.1,1.4022822252523603,1.0140228222525236,-20.117526015001598,0,1.5
AVAXUSDT,2023-03-12 00:00:00+00:00,2025-03-11 00:00:00+00:00,1.5,1.15,0.1,38.668321328638285,1.3866832132863829,-20.297237517890288,0,1.5
AVAXUSDT,2023-09-08 00:00:00+00:00,2025-09-07 00:00:00+00:00,1.5,1.15,0.1,54.45675828797949,1.544567582879795,-20.297237517890178,0,1.5
AVAXUSDT,2024-03-06 00:00:00+00:00,2026-03-06 00:00:00+00:00,1.5,1.15,0.1,-0.12261521442787915,0.9987738478557212,-20.037934663244595,0,1.5
BTCUSDT,2017-08-18 00:00:00+00:00,2019-08-18 00:00:00+00:00,1.5,1.15,0.15,55.47769792823387,1.5547769792823387,-25.11495940476094,0,1.5
BTCUSDT,2018-02-14 00:00:00+00:00,2020-02-14 00:00:00+00:00,1.5,1.15,0.15,72.73124547169685,1.7273124547169685,-15.12726925379473,0,1.5
BTCUSDT,2018-08-13 00:00:00+00:00,2020-08-12 00:00:00+00:00,1.5,1.15,0.15,97.71008941322488,1.9771008941322488,-15.127269253794717,0,1.5
BTCUSDT,2019-02-09 00:00:00+00:00,2021-02-08 00:00:00+00:00,1.5,1.15,0.15,184.2317102894611,2.842317102894611,-21.236488497646256,0,1.5
BTCUSDT,2019-08-08 00:00:00+00:00,2021-08-07 00:00:00+00:00,1.5,1.15,0.15,60.39315535847884,1.6039315535847884,-23.475514515161,0,1.5
BTCUSDT,2020-02-04 00:00:00+00:00,2022-02-03 00:00:00+00:00,1.5,1.15,0.15,56.065194408209294,1.560651944082093,-25.01516185805842,0,1.5
BTCUSDT,2020-08-02 00:00:00+00:00,2022-08-02 00:00:00+00:00,1.5,1.15,0.15,20.72000479176921,1.207200047917692,-25.015161858058544,0,1.5
BTCUSDT,2021-01-29 00:00:00+00:00,2023-01-29 00:00:00+00:00,1.5,1.15,0.15,-3.802775389278623,0.9619722461072138,-20.502110402925055,0,1.5
BTCUSDT,2021-07-28 00:00:00+00:00,2023-07-28 00:00:00+00:00,1.5,1.15,0.15,-10.59528796870759,0.8940471203129241,-19.213220737950255,0,1.5
BTCUSDT,2022-01-24 00:00:00+00:00,2024-01-24 00:00:00+00:00,1.5,1.15,0.15,2.9437307464412754,1.0294373074644128,-19.21322073795033,0,1.5
BTCUSDT,2022-07-23 00:00:00+00:00,2024-07-22 00:00:00+00:00,1.5,1.15,0.15,19.530694892696367,1.1953069489269637,-19.213220737950376,0,1.5
BTCUSDT,2023-01-19 00:00:00+00:00,2025-01-18 00:00:00+00:00,1.5,1.15,0.15,38.687464062077524,1.3868746406207753,-19.21322073795023,0,1.5
BTCUSDT,2023-07-18 00:00:00+00:00,2025-07-17 00:00:00+00:00,1.5,1.15,0.15,59.28153287530111,1.5928153287530111,-18.87300468022466,0,1.5
BTCUSDT,2024-01-14 00:00:00+00:00,2026-01-13 00:00:00+00:00,1.5,1.15,0.15,46.25105622950674,1.4625105622950674,-18.873004680224714,0,1.5
BTCUSDT,2024-07-12 00:00:00+00:00,2026-07-12 00:00:00+00:00,1.5,1.15,0.15,26.532716745602023,1.2653271674560203,-7.791282699605451,0,1.5
ETHUSDT,2017-08-18 00:00:00+00:00,2019-08-18 00:00:00+00:00,1.5,1.15,0.15,14.817023707697864,1.1481702370769786,-25.30067059172758,0,1.5
ETHUSDT,2018-02-14 00:00:00+00:00,2020-02-14 00:00:00+00:00,1.5,1.15,0.15,68.57093413052071,1.685709341305207,-21.839175447397942,0,1.5
ETHUSDT,2018-08-13 00:00:00+00:00,2020-08-12 00:00:00+00:00,1.5,1.15,0.15,73.69090052755291,1.7369090052755292,-21.83917544739774,0,1.5
ETHUSDT,2019-02-09 00:00:00+00:00,2021-02-08 00:00:00+00:00,1.5,1.15,0.15,204.38282655802075,3.0438282655802076,-25.0177340440933,0,1.5
ETHUSDT,2019-08-08 00:00:00+00:00,2021-08-07 00:00:00+00:00,1.5,1.15,0.15,144.02050097192293,2.440205009719229,-25.0177340440933,0,1.5
ETHUSDT,2020-02-04 00:00:00+00:00,2022-02-03 00:00:00+00:00,1.5,1.15,0.15,125.54557707831444,2.2554557707831444,-25.017734044093277,0,1.5
ETHUSDT,2020-08-02 00:00:00+00:00,2022-08-02 00:00:00+00:00,1.5,1.15,0.15,53.92972448569664,1.5392972448569664,-25.017734044093253,0,1.5
ETHUSDT,2021-01-29 00:00:00+00:00,2023-01-29 00:00:00+00:00,1.5,1.15,0.15,17.939183138841685,1.1793918313884169,-23.505325011736545,0,1.5
ETHUSDT,2021-07-28 00:00:00+00:00,2023-07-28 00:00:00+00:00,1.5,1.15,0.15,-12.373955495777766,0.8762604450422223,-25.13754811560642,0,1.5
ETHUSDT,2022-01-24 00:00:00+00:00,2024-01-24 00:00:00+00:00,1.5,1.15,0.15,-18.002383408146216,0.8199761659185378,-22.415517473437696,0,1.5
ETHUSDT,2022-07-23 00:00:00+00:00,2024-07-22 00:00:00+00:00,1.5,1.15,0.15,-16.610019759241233,0.8338998024075877,-21.81583771781048,0,1.5
ETHUSDT,2023-01-19 00:00:00+00:00,2025-01-18 00:00:00+00:00,1.5,1.15,0.15,-11.17500766831878,0.8882499233168122,-22.838702085275344,0,1.5
ETHUSDT,2023-07-18 00:00:00+00:00,2025-07-17 00:00:00+00:00,1.5,1.15,0.15,18.451376972583166,1.1845137697258317,-22.83870208527522,0,1.5
ETHUSDT,2024-01-14 00:00:00+00:00,2026-01-13 00:00:00+00:00,1.5,1.15,0.15,34.75832873000966,1.3475832873000966,-22.838702085275287,0,1.5
ETHUSDT,2024-07-12 00:00:00+00:00,2026-07-12 00:00:00+00:00,1.5,1.15,0.15,37.367761321628045,1.3736776132162805,-17.72058295783302,0,1.5
BNBUSDT,2017-11-07 00:00:00+00:00,2019-11-07 00:00:00+00:00,1.5,1.15,0.15,31.09691638018115,1.3109691638018115,-25.093643248578967,0,1.5
BNBUSDT,2018-05-06 00:00:00+00:00,2020-05-05 00:00:00+00:00,1.5,1.15,0.15,109.27464193351675,2.0927464193351675,-14.914799623788555,0,1.5
BNBUSDT,2018-11-02 00:00:00+00:00,2020-11-01 00:00:00+00:00,1.5,1.15,0.15,80.40465665811274,1.8040465665811274,-26.871332144592674,0,1.5
BNBUSDT,2019-05-01 00:00:00+00:00,2021-04-30 00:00:00+00:00,1.5,1.15,0.15,10.671543126148242,1.1067154312614824,-26.87133214459263,0,1.5
BNBUSDT,2019-10-28 00:00:00+00:00,2021-10-27 00:00:00+00:00,1.5,1.15,0.15,-1.819577063586475,0.9818042293641353,-26.871332144592653,0,1.5
